Created At,Locations,Organization ID,Organization Name,Organization Logo URL,Organization Slug,Organization Topics,Organization Industry Tags,Organization Stage,Organization Head Count,Source,Slug,Title,URL,Featured,Has Description
1697804631,"['Bedford, NS, Canada']",21694,Clutch Canada,https://cdn.filestackcontent.com/kDLl6V1gQQjDTlJmOiBA,clutch-canada-2,"['B2C', 'C100 alumni', 'Marketplace', 'Software', 'Team true north', 'Transportation']",['Transportation'],other,3,career_page,30943820-detailer,Detailer,https://boards.greenhouse.io/clutch/jobs/5002966004,False,True
1697803826,"['United States', 'Remote']",9403,Algolux,https://cdn.filestackcontent.com/OawGVuDSKyGNYeWjS3Lt,algolux,"['AI/ML', 'B2B', 'C100 alumni', 'Software', 'Transportation']","['DeepTech', 'Hardware', 'Information Technology', 'Software', 'Transportation']",series_b,3,career_page,30942923-senior-director-regulatory-affairs,"Senior Director, Regulatory Affairs",https://boards.greenhouse.io/torcrobotics/jobs/6980281002,False,True
1697802917,"['Chennai, Tamil Nadu, India']",21790,Vendasta Technologies,https://cdn.filestackcontent.com/D3lunNecTY6CAeQqhioL,vendasta-technologies,"['100-499', 'Advertising/marketing', 'B2B', 'C100 alumni', 'Ip/licensing', 'Oneeleven', 'Software']","['Finance', 'Information Technology', 'Sales and Marketing', 'Software']",series_c_plus,4,career_page,30941672-talent-coordinator,Talent Coordinator,https://vendasta.bamboohr.com/careers/397,False,False
1697802233,['United States'],17662,Tenstorrent,https://cdn.filestackcontent.com/QZ19r6XTSsenCcmWyfuf,tenstorrent,['Agnostic (all)'],"['DeepTech', 'Finance', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30940558-pcb-layout-engineer-staff,PCB Layout Engineer (Staff),https://jobs.lever.co/tenstorrent/92a8daaf-a277-43ec-ace0-4bbd29bf8b0f,False,True
1697801941,"[""St. John's, NL, Canada""]",18776,Verafin,https://cdn.filestackcontent.com/EzizDGkjSYezoO6YGlHS,verafin,"['500+', 'B2B', 'Cybersecurity', 'Finance', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Software']",other,4,career_page,30940312-marketing-coordinator,Marketing Coordinator,https://jobs.lever.co/verafin/16bb2efb-41e9-4f9b-ae10-ed4a4abec287,False,True
1697801731,"['United States', 'Remote']",15279,D2L,https://cdn.filestackcontent.com/vXcmdEPORRabl5dcn21i,d2l,"['500+', 'B2B', 'Education', 'Software']","['Education', 'Software']",ipo,5,career_page,30939907-global-head-association-strategy,"Global Head, Association Strategy",https://www.d2l.com/careers/jobs/?job_id=5451874&gh_jid=5451874,False,True
1697801731,['Netherlands'],15279,D2L,https://cdn.filestackcontent.com/vXcmdEPORRabl5dcn21i,d2l,"['500+', 'B2B', 'Education', 'Software']","['Education', 'Software']",ipo,5,career_page,30939905-customer-success-manager-emea,Customer Success Manager -EMEA,https://www.d2l.com/careers/jobs/?job_id=5450707&gh_jid=5450707,False,True
1697801729,"['London, UK']",15279,D2L,https://cdn.filestackcontent.com/vXcmdEPORRabl5dcn21i,d2l,"['500+', 'B2B', 'Education', 'Software']","['Education', 'Software']",ipo,5,career_page,30939904-customer-success-manager-emea,Customer Success Manager -EMEA,https://www.d2l.com/careers/jobs/?job_id=5448348&gh_jid=5448348,False,True
1697801068,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938742-head-finance-operations,"Head, Finance Operations",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Head--Finance-Operations_REQ-1024,False,False
1697801068,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938741-relationship-executive-financial-institutions,"Relationship Executive, Financial Institutions",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Relationship-Executive--Financial-Institutions_REQ-1017,False,False
1697801067,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938739-head-strategy,"Head, Strategy",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Head--Strategy_REQ-1019,False,False
1697801067,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938737-head-government-relations-public-affairs,"Head, Government Relations & Public Affairs",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Head--Government-Relations---Public-Affairs_REQ-1020,False,False
1697801067,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938734-leader-hr-workforce-strategy,"Leader, HR & Workforce Strategy",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Leader--HR---Workforce-Strategy_REQ-1013,False,False
1697801066,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938733-product-leader-debit,"Product Leader, Debit",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Product-Leader--Debit_REQ-1014,False,False
1697801066,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938730-product-leader-e-transfer,"Product Leader, e-Transfer",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Product-Leader--e-Transfer_REQ-1015,False,False
1697801065,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938729-relationship-executive-financial-institutions,"Relationship Executive, Financial Institutions",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Relationship-Executive--Financial-Institutions_REQ-1016,False,False
1697801065,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938727-deputy-general-counsel-privacy-enterprise-compliance,"Deputy General Counsel, Privacy & Enterprise Compliance",https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Deputy-General-Counsel--Privacy---Enterprise-Compliance_REQ-1029,False,False
1697801065,"['Toronto, ON, Canada']",22386,Interac,https://cdn.filestackcontent.com/mRbANWlORpGo37AXYyGe,interac,[],['Finance'],other,4,career_page,30938726-participant-regulations-leader,Participant Regulations Leader    ,https://interac.wd3.myworkdayjobs.com/Interac/job/Toronto/Head-of-Participant-Regulation_REQ-1028,False,False
1697800986,['Multiple locations'],21734,Dataperformers,https://cdn.filestackcontent.com/3X5M1qeRRvW9npWWLfxm,dataperformers,"['AI/ML', 'B2B', 'Media & entertainment', 'SaaS', 'Software']","['DeepTech', 'Finance', 'Information Technology', 'Software']",other,1,career_page,30938602-global-audit-assurance-learning-project-manager-senior-manager,Global Audit & Assurance Learning Project Manager - Senior Manager,https://careers.deloitte.ca/job/Multiple-Locations%2C-Greater-To-Global-Audit-&-Assurance-Learning-Project-Manager-Senior-Manager/1088988000/,False,False
1697800805,"['Gurugram, Haryana, India']",22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30938383-quality-implementation-officer,Quality Implementation Officer,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/Gurgaon/Quality-Implementation-Officer_JR101984,False,False
1697800667,['Remote'],11693,Mappedin,https://cdn.filestackcontent.com/JGvrtjn9R9qX4FWFHmk6,mappedin,"['B2B', 'Productivity', 'Proptech', 'SaaS', 'Software']","['Information Technology', 'Software']",series_a,3,career_page,30938199-revenue-operations-specialist,Revenue Operations Specialist,https://mappedin.applytojob.com/apply/BSHKw8Ucq2/Revenue-Operations-Specialist,False,False
1697800661,"['Yerevan, Armenia']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938189-senior-front-end-developer-remote,Senior Front End Developer - Remote,https://eventmobi.bamboohr.com/careers/240,False,False
1697800660,"['Buenos Aires, Argentina']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938187-senior-front-end-developer-remote,Senior Front End Developer - Remote,https://eventmobi.bamboohr.com/careers/239,False,False
1697800659,"['Bogotá, Bogota, Colombia']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938184-senior-front-end-developer-remote,Senior Front End Developer - Remote,https://eventmobi.bamboohr.com/careers/238,False,False
1697800658,"['São Paulo, SP, Brazil']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938183-senior-front-end-developer-remote,Senior Front End Developer - Remote,https://eventmobi.bamboohr.com/careers/237,False,False
1697800657,"['Yerevan, Armenia']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938179-senior-devops-engineer-remote,Senior DevOps Engineer - Remote,https://eventmobi.bamboohr.com/careers/236,False,False
1697800656,"['Bogotá, Bogota, Colombia']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938177-senior-devops-engineer-remote,Senior DevOps Engineer - Remote,https://eventmobi.bamboohr.com/careers/235,False,False
1697800655,"['São Paulo, SP, Brazil']",10616,EventMobi,https://cdn.filestackcontent.com/1AllYpTLTNC6Divb5aJS,eventmobi,"['Advertising/marketing', 'B2B', 'SaaS', 'Software']","['Gaming', 'Information Technology', 'Software']",other,3,career_page,30938176-senior-devops-engineer-remote,Senior DevOps Engineer - Remote,https://eventmobi.bamboohr.com/careers/234,False,False
1697800005,"['Montreal, QC, Canada']",12565,GHGSat,https://cdn.filestackcontent.com/6KSE0c3RzCH6Skwog5Iw,ghgsat,['100-499'],"['DeepTech', 'Education', 'Energy', 'Real Estate', 'Sustainability']",other,3,career_page,30937337-employee-experience-coordinator,Employee Experience Coordinator,https://ghgsat.bamboohr.com/careers/104,False,False
1697799703,"['Vancouver, BC, Canada']",11628,AlayaCare,https://cdn.filestackcontent.com/yw0eBerRDOMOdfwWKDEd,alayacare,"['500+', 'B2C', 'C100 alumni', 'Medical/life sciences', 'SaaS', 'Software', 'Team true north']","['Health', 'Information Technology', 'Software']",series_c_plus,4,career_page,30936938-professional-services-consultant-canadian-home-healthcare,Professional Services Consultant (Canadian Home Healthcare),https://alayacare.com/open-positions?gh_jid=6980852002,False,True
1697799701,"['Montreal, QC, Canada']",11628,AlayaCare,https://cdn.filestackcontent.com/yw0eBerRDOMOdfwWKDEd,alayacare,"['500+', 'B2C', 'C100 alumni', 'Medical/life sciences', 'SaaS', 'Software', 'Team true north']","['Health', 'Information Technology', 'Software']",series_c_plus,4,career_page,30936937-developpeur-euse-senior-planification-senior-developer-scheduling,Développeur(euse) sénior - Planification | Senior Developer - Scheduling,https://alayacare.com/open-positions?gh_jid=6980443002,False,True
1697799698,"['Austria', 'Czechia', 'Belgium']",58572,Christie Digital Systems USA,https://cdn.filestackcontent.com/mEANTjBVT3qgT13QbSZ5,christie-digital-systems-usa,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment']","['DeepTech', 'Finance', 'Manufacturing', 'Software']",other,4,career_page,30936935-533650-field-service-customer-service-engineer,533650-Field Service - Customer Service Engineer,https://globalus62e2.dayforcehcm.com/CandidatePortal/en-CAN/CDSC/Posting/View/1319,False,False
1697799336,"['Montreal, QC, Canada']",56781,ELYSIS,https://cdn.filestackcontent.com/ZgLdBbBkTOG0rhErbMTX,elysis,"['10-49', 'B2B', 'Hardware (non-robotics)', 'Industrial']",['Sustainability'],other,2,career_page,30936294-elysis-ingenieur-e-de-modelisation-modeling-engineer,ELYSIS - Ingénieur(e) de modélisation / Modeling Engineer,https://www.careerarc.com/job-listing/elysis-jobs-elysis-ingenieur-e-de-modelisation-modeling-engineer-47928031?src=99,False,False
1697799244,"['Vancouver, BC, Canada']",37464,ReadyMode,https://cdn.filestackcontent.com/YFmOJkc6SzeLNSyYGxhf,readymode,"['50-99', 'B2B', 'Mobile & telecommunications', 'SaaS', 'Software']","['Hardware', 'Information Technology', 'Software']",other,3,career_page,30936121-web-developer-marketing,Web Developer - Marketing,https://readymode.bamboohr.com/careers/116,False,False
1697799107,"['Austin, TX, USA']",20082,Agnostiq,https://cdn.filepicker.io/api/file/8AasznxwS4OeNzrWlKdP,agnostiq,"['B2B', 'Cybersecurity', 'Deep tech', 'Nanotech & quantum', 'Oneeleven', 'Software']","['DeepTech', 'Information Technology', 'Software']",seed,2,career_page,30935724-technical-product-manager-remote-canada-usa,Technical Product Manager - Remote Canada/USA,https://jobs.lever.co/agnostiq/83d73651-8efc-4200-a1f6-6ab1b791c0ba,False,True
1697799040,"['Charlottetown, PE, Canada']",70589,BioVectra,https://cdn.filestackcontent.com/wjKvO55Q3O3XplWqsHhZ,biovectra,"['100-499', 'B2B', 'Biotechnology', 'Medical/life sciences', 'Team true north']","['Biotechnology', 'DeepTech', 'Health', 'Manufacturing']",other,4,career_page,30935523-senior-quality-assurance-incidents-capa,Senior Quality Assurance (Incidents/CAPA),https://can62e2.dayforcehcm.com/CandidatePortal/en-US/biovectra/Posting/View/4659,False,False
1697798345,['United Kingdom'],58572,Christie Digital Systems USA,https://cdn.filestackcontent.com/mEANTjBVT3qgT13QbSZ5,christie-digital-systems-usa,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment']","['DeepTech', 'Finance', 'Manufacturing', 'Software']",other,4,career_page,30933934-533650-field-service-customer-service-engineer,533650-Field Service - Customer Service Engineer,https://globalus63.dayforcehcm.com/CandidatePortal/en-CAN/CDSC/Posting/View/1319,False,False
1697797968,"['Montreal, QC, Canada']",18910,Enerkem,https://cdn.filestackcontent.com/IYlph433RJaAb2ijpxqS,enerkem,"['B2B', 'Biotechnology', 'Energy', 'Hardware (non-robotics)', 'Manufacturing']","['Energy', 'Manufacturing', 'Sustainability']",other,4,career_page,30933333-planning-manager-pmo,"Planning Manager, PMO",https://jobs.smartrecruiters.com/EnerkemInc/743999938300223,False,False
1697797050,"['Remote', 'Reading, UK']",28290,Ross Video,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/YRTlz1kHRFeumLxfA7rL",ross-video,"['500+', 'B2B', 'Hardware (non-robotics)', 'Media & entertainment', 'Team true north']","['Media', 'Software', 'Sports']",other,5,career_page,30932341-product-specialist-sports-analysis-graphics-job-req-2024-004,Product Specialist - Sports Analysis Graphics (Job Req #2024-004),https://usr58.dayforcehcm.com/CandidatePortal/en-US/rossvideo/Posting/View/5462,False,False
1697797027,[],11733,Uken Games,https://cdn.filepicker.io/api/file/Tll9eHjURfaNopshdzGK,uken-games,"['B2C', 'Gaming & esports', 'Software']","['Gaming', 'Media', 'Software', 'Travel']",other,3,career_page,30932314-senior-growth-marketer-remote,Senior Growth Marketer - Remote,https://uken.bamboohr.com/careers/66,False,False
1697796910,"['Alcester B49, UK']",30071,Transoft Solutions,https://cdn.filestackcontent.com/f4VxgRQWTaiAdrHN3h7g,transoft-solutions,"['100-499', 'B2B', 'Software', 'Transportation']","['Hardware', 'Information Technology', 'Media', 'Software', 'Transportation']",other,3,career_page,30932190-product-marketing-manager,Product Marketing Manager,https://transoftsolutions.bamboohr.com/careers/162,False,False
1697796873,"['saint-jérôme, qc, canada']",28429,The Lion Electric,https://cdn.filepicker.io/api/file/AKNL1A6HQFqHKeOsXliU,the-lion-electric,"['100-499', 'B2B', 'Energy', 'Hardware (non-robotics)', 'Manufacturing', 'Transportation']","['Hardware', 'Manufacturing', 'Sustainability', 'Transportation', 'Travel']",ipo,4,career_page,30932165-superviseur-de-production-camion-quart-de-jour,Superviseur de production Camion - Quart de jour,https://emploislion.com/fr/emplois/40998/superviseur-de-production-camion-quart-de-jour,False,False
1697796676,"['Canada', 'Remote']",10631,Jobber,https://cdn.filestackcontent.com/XeugVzpcS7yabUBrdcpt,jobber,"['500+', 'C100 alumni', 'Productivity', 'Proptech', 'SaaS', 'Team true north']","['Information Technology', 'Software']",series_c_plus,4,career_page,30931786-manager-sales,"Manager, Sales",https://boards.greenhouse.io/jobber/jobs/6981618002,False,True
1697796675,"['Edmonton, AB, Canada']",10631,Jobber,https://cdn.filestackcontent.com/XeugVzpcS7yabUBrdcpt,jobber,"['500+', 'C100 alumni', 'Productivity', 'Proptech', 'SaaS', 'Team true north']","['Information Technology', 'Software']",series_c_plus,4,career_page,30931785-manager-sales,"Manager, Sales",https://boards.greenhouse.io/jobber/jobs/6981666002,False,True
